lsoa_code,ward_code
E01028976,E05016042
E01028977,E05016062
E01028978,E05016028
E01028979,E05016043
E01028980,E05016065
E01028981,E05016073
E01028982,E05016014
E01028983,E05016073
E01028984,E05016033
E01028985,E05016033
E01028986,E05016057
E01028988,E05016077
E01028989,E05016077
E01028990,E05016035
E01028992,E05016018
E01028993,E05016035
E01028994,E05016032
E01028995,E05016030
E01028996,E05016046
E01028997,E05016076
E01028998,E05016076
E01028999,E05016030
E01029000,E05016072
E01029001,E05016031
E01029002,E05016031
E01029003,E05016032
E01029005,E05016032
E01029006,E05016044
E01029007,E05016044
E01029009,E05016045
E01029010,E05016044
E01029011,E05016046
E01029012,E05016046
E01029013,E05016036
E01029014,E05016036
E01029016,E05016036
E01029018,E05014371
E01029019,E05014372
E01029020,E05014370
E01029021,E05014370
E01029022,E05014361
E01029023,E05014361
E01029024,E05014371
E01029025,E05014370
E01029027,E05014372
E01029028,E05014372
E01029029,E05014360
E01029030,E05014360
E01029031,E05014360
E01029032,E05014361
E01029033,E05014361
E01029034,E05014361
E01029036,E05014360
E01029037,E05014360
E01029038,E05014360
E01029039,E05014362
E01029040,E05014362
E01029041,E05014362
E01029042,E05014362
E01029043,E05014362
E01029044,E05014362
E01029045,E05014361
E01029046,E05014363
E01029047,E05014363
E01029050,E05014363
E01029051,E05014363
E01029052,E05014373
E01029053,E05014362
E01029054,E05014373
E01029055,E05014373
E01029056,E05014371
E01029057,E05014370
E01029058,E05014370
E01029059,E05014372
E01029060,E05014371
E01029062,E05014378
E01029063,E05014378
E01029064,E05014378
E01029065,E05014378
E01029066,E05014378
E01029067,E05014378
E01029068,E05014371
E01029070,E05014381
E01029071,E05014381
E01029072,E05014381
E01029073,E05014381
E01029074,E05014381
E01029075,E05014381
E01029076,E05014381
E01029077,E05014372
E01029078,E05014388
E01029079,E05014388
E01029080,E05014388
E01029081,E05014388
E01029082,E05014388
E01029083,E05014388
E01029084,E05014388
E01029085,E05014353
E01029086,E05014342
E01029089,E05014342
E01029091,E05014343
E01029092,E05014343
E01029093,E05014343
E01029094,E05014344
E01029095,E05014344
E01029096,E05014344
E01029097,E05014345
E01029098,E05014345
E01029099,E05014345
E01029100,E05014345
E01029101,E05014345
E01029102,E05014346
E01029103,E05014349
E01029104,E05014346
E01029105,E05014346
E01029106,E05014344
E01029107,E05014344
E01029108,E05014344
E01029109,E05014344
E01029110,E05014346
E01029111,E05014346
E01029112,E05014345
E01029113,E05014348
E01029114,E05014348
E01029115,E05014348
E01029116,E05014348
E01029117,E05014348
E01029118,E05014364
E01029119,E05014348
E01029120,E05014348
E01029121,E05014349
E01029122,E05014349
E01029123,E05014349
E01029124,E05014349
E01029125,E05014376
E01029126,E05014353
E01029127,E05014353
E01029128,E05014353
E01029129,E05014353
E01029130,E05014367
E01029131,E05014364
E01029132,E05014364
E01029133,E05014364
E01029134,E05014364
E01029135,E05014365
E01029136,E05014365
E01029137,E05014367
E01029138,E05014343
E01029139,E05014367
E01029142,E05014376
E01029143,E05014376
E01029144,E05014376
E01029145,E05014365
E01029147,E05014367
E01029148,E05014367
E01029149,E05014367
E01029150,E05014367
E01029151,E05014365
E01029152,E05014365
E01029153,E05014351
E01029154,E05014341
E01029155,E05014341
E01029156,E05014341
E01029157,E05014389
E01029158,E05014389
E01029159,E05014347
E01029161,E05014347
E01029162,E05014347
E01029163,E05014357
E01029164,E05014350
E01029165,E05014350
E01029166,E05014350
E01029167,E05014350
E01029168,E05014350
E01029169,E05014351
E01029170,E05014351
E01029171,E05014351
E01029172,E05014351
E01029173,E05014351
E01029174,E05014352
E01029175,E05014352
E01029176,E05014352
E01029177,E05014352
E01029178,E05014354
E01029179,E05014354
E01029180,E05014354
E01029181,E05014354
E01029182,E05014356
E01029183,E05014356
E01029184,E05014356
E01029185,E05014356
E01029186,E05014356
E01029187,E05014357
E01029188,E05014357
E01029189,E05014380
E01029190,E05014380
E01029191,E05014354
E01029192,E05014369
E01029193,E05014366
E01029194,E05014366
E01029195,E05014366
E01029196,E05014380
E01029197,E05014357
E01029198,E05014369
E01029199,E05014350
E01029200,E05014357
E01029201,E05014357
E01029202,E05014369
E01029203,E05014369
E01029204,E05014369
E01029205,E05014369
E01029206,E05014341
E01029207,E05014341
E01029208,E05014366
E01029209,E05014366
E01029210,E05014379
E01029211,E05014379
E01029212,E05014354
E01029213,E05014354
E01029214,E05014369
E01029215,E05014354
E01029216,E05014380
E01029217,E05014380
E01029218,E05014380
E01029219,E05014352
E01029220,E05014352
E01029221,E05014389
E01029222,E05014357
E01029223,E05014379
E01029224,E05014379
E01029225,E05014379
E01029226,E05014379
E01029227,E05014389
E01029228,E05014389
E01029229,E05014389
E01029230,E05014366
E01029231,E05014390
E01029232,E05014390
E01029233,E05014390
E01029235,E05014390
E01029236,E05014391
E01029237,E05014391
E01029238,E05014391
E01029239,E05014390
E01029240,E05014391
E01029241,E05014392
E01029242,E05014392
E01029243,E05014392
E01029244,E05014392
E01029245,E05014393
E01029246,E05014392
E01029247,E05014393
E01029248,E05014393
E01029249,E05014393
E01029250,E05014390
E01029251,E05014393
E01029252,E05014390
E01029254,E05014390
E01029255,E05014393
E01029256,E05014385
E01029257,E05014339
E01029258,E05014368
E01029259,E05014368
E01029260,E05014368
E01029261,E05014340
E01029262,E05014385
E01029263,E05014355
E01029264,E05014355
E01029265,E05014355
E01029266,E05014355
E01029267,E05014385
E01029268,E05014368
E01029269,E05014385
E01029270,E05014340
E01029271,E05014375
E01029273,E05014375
E01029274,E05014375
E01029275,E05014340
E01029276,E05014377
E01029277,E05014377
E01029278,E05014377
E01029279,E05014375
E01029280,E05014384
E01029281,E05014384
E01029282,E05014384
E01029283,E05014384
E01029284,E05014339
E01029285,E05014382
E01029286,E05014382
E01029287,E05014377
E01029288,E05014339
E01029289,E05014339
E01029290,E05014377
E01029291,E05014382
E01029292,E05014382
E01029293,E05014382
E01029294,E05014382
E01029295,E05014384
E01029296,E05014384
E01029297,E05014383
E01029298,E05014383
E01029299,E05014377
E01029300,E05014383
E01029301,E05014355
E01029302,E05014339
E01029303,E05014355
E01029304,E05014383
E01029305,E05014383
E01029306,E05014377
E01029307,E05014383
E01029308,E05014355
E01029310,E05014387
E01029311,E05014387
E01029312,E05014387
E01029313,E05014387
E01029315,E05014387
E01029316,E05014387
E01029317,E05014375
E01029319,E05014383
E01029320,E05014385
E01029321,E05014385
E01029322,E05014359
E01029324,E05014359
E01029325,E05014358
E01029326,E05014359
E01029327,E05014358
E01029328,E05014358
E01029329,E05014374
E01029330,E05014374
E01029331,E05014374
E01029333,E05014374
E01029334,E05014359
E01029335,E05014359
E01029336,E05014358
E01029337,E05014386
E01029338,E05014358
E01029339,E05014386
E01029341,E05014386
E01029342,E05014386
E01029343,E05014386
E01029345,E05015753
E01029346,E05015742
E01029347,E05015742
E01029348,E05015742
E01029349,E05015743
E01029350,E05015743
E01029351,E05015743
E01029352,E05015743
E01029353,E05015747
E01029354,E05015743
E01029355,E05015745
E01029356,E05015745
E01029357,E05015743
E01029358,E05015743
E01029359,E05015744
E01029360,E05015744
E01029361,E05015744
E01029362,E05015744
E01029363,E05015744
E01029364,E05015745
E01029365,E05015744
E01029366,E05015745
E01029367,E05015745
E01029368,E05015746
E01029369,E05015746
E01029370,E05015746
E01029371,E05015746
E01029372,E05015746
E01029373,E05015753
E01029374,E05015753
E01029375,E05015747
E01029376,E05015747
E01029377,E05015747
E01029378,E05015748
E01029379,E05015748
E01029380,E05015748
E01029381,E05015748
E01029382,E05015748
E01029383,E05015749
E01029385,E05015749
E01029386,E05015751
E01029387,E05015751
E01029388,E05015751
E01029389,E05015751
E01029390,E05015751
E01029391,E05015750
E01029392,E05015748
E01029393,E05015750
E01029394,E05015752
E01029395,E05015752
E01029396,E05015752
E01029397,E05015752
E01029398,E05015750
E01029399,E05015750
E01029400,E05015750
E01029401,E05015746
E01029402,E05015753
E01029403,E05015746
E01029404,E05015753
E01029405,E05014481
E01029406,E05014475
E01029407,E05014473
E01029408,E05014473
E01029409,E05014473
E01029410,E05014473
E01029411,E05014474
E01029412,E05014474
E01029413,E05014476
E01029414,E05014476
E01029415,E05014476
E01029416,E05014476
E01029417,E05014476
E01029418,E05014477
E01029419,E05014477
E01029420,E05014477
E01029422,E05014485
E01029423,E05014485
E01029424,E05014479
E01029425,E05014479
E01029426,E05014478
E01029427,E05014478
E01029428,E05014486
E01029429,E05014478
E01029430,E05014481
E01029431,E05014481
E01029432,E05014481
E01029433,E05014481
E01029434,E05014482
E01029435,E05014482
E01029436,E05014482
E01029437,E05014482
E01029438,E05014482
E01029439,E05014474
E01029440,E05014474
E01029441,E05014474
E01029442,E05014474
E01029443,E05014480
E01029444,E05014480
E01029445,E05014483
E01029446,E05014483
E01029447,E05014483
E01029448,E05014483
E01029449,E05014484
E01029450,E05014484
E01029451,E05014484
E01029452,E05014484
E01029453,E05014484
E01029454,E05014486
E01029455,E05014486
E01029456,E05014486
E01029457,E05014486
E01029458,E05014486
E01029459,E05014487
E01029460,E05014487
E01029461,E05014487
E01029462,E05014487
E01029463,E05014480
E01029464,E05014480
E01029465,E05014480
E01029466,E05014482
E01029467,E05014485
E01029468,E05014488
E01029469,E05014488
E01029470,E05014488
E01029471,E05014488
E01029472,E05014488
E01029473,E05014474
E01029474,E05014474
E01029475,E05010671
E01029476,E05010671
E01029477,E05010651
E01029478,E05010651
E01029480,E05010652
E01029482,E05010652
E01029483,E05010653
E01029484,E05010653
E01029485,E05010653
E01029486,E05010654
E01029487,E05010654
E01029488,E05010655
E01029489,E05010654
E01029490,E05010654
E01029491,E05010656
E01029492,E05010656
E01029493,E05010657
E01029494,E05010657
E01029495,E05010657
E01029496,E05010658
E01029498,E05010659
E01029499,E05010660
E01029500,E05010660
E01029501,E05010656
E01029502,E05010661
E01029503,E05010661
E01029504,E05010655
E01029505,E05010662
E01029506,E05010662
E01029507,E05010663
E01029508,E05010663
E01029509,E05010652
E01029511,E05010664
E01029512,E05010664
E01029513,E05010665
E01029514,E05010665
E01029515,E05010666
E01029516,E05010667
E01029517,E05010672
E01029518,E05010668
E01029519,E05010668
E01029520,E05010668
E01029521,E05010662
E01029522,E05010669
E01029523,E05010665
E01029524,E05010670
E01029525,E05010670
E01029526,E05010670
E01029527,E05010671
E01029528,E05010671
E01029529,E05010671
E01029531,E05010672
E01029532,E05011415
E01029533,E05011415
E01029534,E05011415
E01029535,E05011415
E01029536,E05011416
E01029537,E05011416
E01029538,E05011416
E01029539,E05011416
E01029540,E05011430
E01029541,E05011430
E01029542,E05011430
E01029543,E05011422
E01029544,E05011418
E01029545,E05011418
E01029546,E05011418
E01029547,E05011420
E01029548,E05011420
E01029549,E05011417
E01029551,E05011417
E01029552,E05011435
E01029553,E05011419
E01029554,E05011419
E01029555,E05011419
E01029556,E05011415
E01029557,E05011425
E01029558,E05011420
E01029559,E05011420
E01029560,E05011420
E01029561,E05011422
E01029562,E05011428
E01029563,E05011422
E01029564,E05011422
E01029565,E05011428
E01029566,E05011423
E01029567,E05011429
E01029568,E05011423
E01029569,E05011424
E01029570,E05011426
E01029571,E05011424
E01029572,E05011424
E01029573,E05011425
E01029574,E05011425
E01029575,E05011425
E01029576,E05011421
E01029577,E05011427
E01029578,E05011427
E01029579,E05011427
E01029580,E05011427
E01029581,E05011428
E01029582,E05011428
E01029583,E05011416
E01029584,E05011435
E01029585,E05011416
E01029586,E05011422
E01029587,E05011422
E01029588,E05011422
E01029589,E05011433
E01029590,E05011433
E01029591,E05011434
E01029593,E05011429
E01029594,E05011429
E01029595,E05011430
E01029596,E05011430
E01029597,E05011430
E01029598,E05011431
E01029599,E05011431
E01029600,E05011431
E01029601,E05011431
E01029602,E05011432
E01029603,E05011432
E01029604,E05011432
E01029605,E05011434
E01029606,E05011434
E01029607,E05011434
E01029608,E05011434
E01029609,E05011435
E01029610,E05011435
E01029611,E05011435
E01029612,E05011427
E01029613,E05015054
E01029614,E05015054
E01029615,E05015054
E01029616,E05015055
E01029617,E05015055
E01029618,E05015055
E01029619,E05015055
E01029620,E05015056
E01029621,E05015059
E01029622,E05015056
E01029623,E05015056
E01029624,E05015056
E01029625,E05015056
E01029626,E05015057
E01029627,E05015057
E01029628,E05015057
E01029629,E05015057
E01029630,E05015057
E01029631,E05015057
E01029632,E05015058
E01029633,E05015058
E01029634,E05015058
E01029635,E05015059
E01029636,E05015059
E01029637,E05015059
E01029638,E05015060
E01029639,E05015060
E01029640,E05015060
E01029641,E05015061
E01029642,E05015061
E01029643,E05015061
E01029644,E05015060
E01029645,E05015062
E01029646,E05015063
E01029647,E05015063
E01029648,E05015063
E01029649,E05015064
E01029650,E05015064
E01029651,E05015064
E01029652,E05015064
E01029653,E05015064
E01029654,E05015066
E01029655,E05015067
E01029656,E05015067
E01029657,E05015068
E01029658,E05015068
E01029659,E05015068
E01029660,E05015067
E01029661,E05015071
E01029662,E05015069
E01029663,E05015070
E01029664,E05015069
E01029665,E05015071
E01029666,E05015070
E01029667,E05015064
E01029668,E05015065
E01029669,E05015065
E01029670,E05015055
E01029671,E05015072
E01029672,E05015066
E01029673,E05015072
E01029674,E05015072
E01029675,E05015073
E01029676,E05015072
E01029677,E05015073
E01029678,E05015073
E01029679,E05015073
E01029680,E05015073
E01029681,E05010479
E01029682,E05010479
E01029683,E05010499
E01029684,E05010480
E01029685,E05010480
E01029686,E05010480
E01029687,E05010494
E01029688,E05010498
E01029689,E05010481
E01029690,E05010481
E01029691,E05010481
E01029692,E05010482
E01029693,E05010482
E01029694,E05010482
E01029695,E05010484
E01029696,E05010484
E01029697,E05010484
E01029698,E05010484
E01029699,E05010485
E01029700,E05010485
E01029702,E05010486
E01029703,E05010486
E01029704,E05010486
E01029705,E05010486
E01029706,E05010487
E01029707,E05010487
E01029708,E05010487
E01029709,E05010487
E01029710,E05010488
E01029711,E05010488
E01029712,E05010488
E01029713,E05010488
E01029714,E05010489
E01029715,E05010489
E01029716,E05010489
E01029717,E05010489
E01029718,E05010490
E01029719,E05010490
E01029720,E05010481
E01029721,E05010490
E01029722,E05010491
E01029723,E05010491
E01029724,E05010491
E01029725,E05010482
E01029726,E05010492
E01029727,E05010492
E01029728,E05010492
E01029729,E05010492
E01029733,E05010494
E01029734,E05010495
E01029735,E05010495
E01029736,E05010496
E01029737,E05010496
E01029738,E05010496
E01029739,E05010497
E01029740,E05010497
E01029741,E05010497
E01029742,E05010498
E01029743,E05010498
E01029744,E05010497
E01029745,E05010497
E01029746,E05010497
E01029747,E05010499
E01029748,E05010499
E01029749,E05010499
E01029750,E05010483
E01029751,E05010490
E01029752,E05010483
E01029753,E05010500
E01029754,E05010500
E01029755,E05010500
E01029756,E05010500
E01029757,E05010501
E01029758,E05010480
E01029759,E05010501
E01029760,E05010501
E01029761,E05007039
E01029762,E05007040
E01029763,E05007041
E01029764,E05007041
E01029765,E05007041
E01029766,E05007041
E01029767,E05007042
E01029768,E05007043
E01029769,E05007043
E01029770,E05007043
E01029771,E05007044
E01029772,E05007045
E01029773,E05007045
E01029774,E05007045
E01029775,E05007046
E01029776,E05007046
E01029777,E05007046
E01029778,E05007047
E01029779,E05007048
E01029780,E05007048
E01029781,E05007049
E01029782,E05007049
E01029783,E05007050
E01029784,E05007050
E01029785,E05007051
E01029786,E05007051
E01029787,E05007051
E01029788,E05007052
E01029789,E05007052
E01029790,E05007052
E01029791,E05007052
E01029792,E05007053
E01029793,E05007053
E01029794,E05007053
E01029795,E05007054
E01029796,E05007054
E01029797,E05007055
E01029798,E05007056
E01029799,E05007056
E01029800,E05007056
E01029801,E05007057
E01029802,E05007058
E01029803,E05007059
E01029804,E05007060
E01029805,E05007060
E01029806,E05007060
E01029807,E05007061
E01029808,E05007061
E01029809,E05007061
E01029810,E05007061
E01029811,E05007062
E01029812,E05007062
E01029813,E05007062
E01029814,E05007063
E01029815,E05007063
E01029816,E05007063
E01029817,E05007064
E01029818,E05007065
E01029819,E05007065
E01029820,E05007066
E01029821,E05007066
E01029822,E05007066
E01029823,E05007066
E01029824,E05007066
E01029825,E05007067
E01029826,E05007067
E01029827,E05007067
E01029828,E05007067
E01029829,E05007067
E01029830,E05007068
E01029831,E05007068
E01029832,E05007068
E01029833,E05007068
E01029834,E05007068
E01029835,E05007069
E01029836,E05007069
E01029837,E05007069
E01029838,E05007069
E01029839,E05007069
E01029840,E05007070
E01029841,E05007070
E01029842,E05007070
E01029843,E05007070
E01029844,E05007070
E01029845,E05007070
E01029846,E05007071
E01029847,E05007071
E01029848,E05007071
E01029849,E05007071
E01029850,E05007071
E01029851,E05007072
E01029852,E05007072
E01029853,E05007072
E01029854,E05007072
E01029855,E05007073
E01029856,E05007073
E01029857,E05007073
E01029858,E05007073
E01029859,E05007073
E01029860,E05007074
E01029861,E05007074
E01029862,E05007074
E01029863,E05007074
E01029864,E05007074
E01029865,E05007075
E01029867,E05007075
E01029868,E05007075
E01029869,E05007075
E01029870,E05012567
E01029871,E05012584
E01029872,E05012567
E01029873,E05012581
E01029874,E05012574
E01029875,E05012566
E01029876,E05012580
E01029877,E05012572
E01029878,E05012583
E01029879,E05012581
E01029880,E05012565
E01029881,E05012571
E01029882,E05012573
E01029883,E05012572
E01029884,E05012571
E01029885,E05012571
E01029886,E05012575
E01029887,E05012575
E01029888,E05012575
E01029889,E05012575
E01029890,E05012575
E01029891,E05012575
E01029892,E05012577
E01029894,E05012577
E01029895,E05012577
E01029896,E05012577
E01029897,E05012584
E01029898,E05012578
E01029899,E05012565
E01029900,E05012579
E01029901,E05012579
E01029902,E05012568
E01029903,E05012570
E01029904,E05012570
E01029905,E05012572
E01029906,E05012569
E01029907,E05012580
E01029908,E05012583
E01029909,E05012583
E01029910,E05012583
E01029911,E05012582
E01029912,E05012587
E01029913,E05012587
E01029914,E05012585
E01029915,E05012586
E01029916,E05012585
E01029917,E05012586
E01029918,E05012588
E01029919,E05012588
E01029920,E05012588
E01029921,E05012578
E01029922,E05012578
E01029923,E05012579
E01029925,E05012793
E01029926,E05012768
E01029927,E05012767
E01029928,E05012784
E01029929,E05012769
E01029930,E05012769
E01029937,E05012773
E01029938,E05012786
E01029939,E05012788
E01029940,E05012786
E01029941,E05015578
E01029942,E05012784
E01029944,E05012784
E01029945,E05015578
E01029946,E05012787
E01029947,E05012788
E01029949,E05012793
E01029950,E05012791
E01029951,E05012793
E01029952,E05012793
E01029953,E05012792
E01029955,E05012792
E01029956,E05012792
E01029957,E05012770
E01029958,E05007117
E01029960,E05007117
E01029961,E05007117
E01029962,E05007117
E01029963,E05007118
E01029964,E05007118
E01029965,E05007118
E01029966,E05007118
E01029967,E05007118
E01029968,E05007119
E01029969,E05007119
E01029970,E05007119
E01029971,E05007119
E01029973,E05007120
E01029974,E05007120
E01029975,E05007120
E01029976,E05007120
E01029977,E05007120
E01029978,E05007121
E01029979,E05007121
E01029980,E05007121
E01029981,E05007121
E01029982,E05007121
E01029983,E05007121
E01029984,E05007122
E01029985,E05007122
E01029986,E05007122
E01029987,E05007122
E01029988,E05007122
E01029990,E05007123
E01029991,E05007123
E01029992,E05007123
E01029994,E05007124
E01029995,E05007124
E01029996,E05007124
E01029997,E05007125
E01029998,E05007125
E01029999,E05007125
E01030000,E05007125
E01030001,E05007125
E01030002,E05007126
E01030003,E05007126
E01030004,E05007126
E01030005,E05007126
E01030006,E05007126
E01030007,E05007127
E01030008,E05007127
E01030009,E05007127
E01030010,E05007127
E01030011,E05007127
E01030012,E05007128
E01030013,E05007128
E01030014,E05007128
E01030015,E05007128
E01030016,E05007128
E01030017,E05007129
E01030018,E05007129
E01030019,E05007129
E01030020,E05007129
E01030021,E05007129
E01030022,E05007130
E01030023,E05007130
E01030024,E05007130
E01030025,E05007130
E01030026,E05007130
E01030027,E05007131
E01030028,E05007131
E01030029,E05007131
E01030030,E05007131
E01030031,E05007131
E01030032,E05007132
E01030033,E05007132
E01030034,E05007132
E01030035,E05007132
E01030036,E05007132
E01030037,E05012601
E01030038,E05012589
E01030039,E05012589
E01030040,E05012614
E01030041,E05012590
E01030042,E05012592
E01030043,E05012591
E01030044,E05012592
E01030045,E05012594
E01030046,E05012594
E01030047,E05012594
E01030048,E05012596
E01030049,E05012613
E01030050,E05012597
E01030051,E05012597
E01030052,E05012598
E01030053,E05012599
E01030054,E05012600
E01030055,E05012600
E01030056,E05012601
E01030057,E05012594
E01030058,E05012602
E01030059,E05012603
E01030060,E05012604
E01030061,E05012604
E01030062,E05012604
E01030063,E05012607
E01030064,E05012606
E01030065,E05012607
E01030066,E05012608
E01030067,E05012608
E01030068,E05012614
E01030069,E05012605
E01030070,E05012590
E01030071,E05012595
E01030072,E05012593
E01030073,E05012609
E01030075,E05012593
E01030076,E05012593
E01030077,E05012593
E01030078,E05012595
E01030079,E05012595
E01030080,E05012595
E01030081,E05012601
E01030083,E05012610
E01030084,E05012613
E01030085,E05012613
E01030086,E05012607
E01030087,E05012603
E01030088,E05012603
E01030089,E05012597
E01030090,E05012602
E01030091,E05012763
E01030092,E05012763
E01030093,E05012763
E01030094,E05012764
E01030095,E05012764
E01030096,E05012765
E01030097,E05012765
E01030098,E05012766
E01030099,E05012804
E01030100,E05012804
E01030101,E05012771
E01030104,E05012800
E01030105,E05012775
E01030106,E05012778
E01030107,E05012778
E01030108,E05012775
E01030109,E05012777
E01030110,E05012776
E01030111,E05012776
E01030112,E05012776
E01030113,E05012777
E01030114,E05012777
E01030115,E05012777
E01030116,E05012779
E01030117,E05012779
E01030118,E05012779
E01030119,E05012780
E01030121,E05012782
E01030122,E05012771
E01030123,E05012789
E01030124,E05012789
E01030125,E05012789
E01030127,E05015579
E01030128,E05015579
E01030129,E05015579
E01030130,E05012802
E01030131,E05012802
E01030132,E05012794
E01030133,E05012794
E01030134,E05012795
E01030135,E05012795
E01030137,E05012802
E01030138,E05015580
E01030139,E05012797
E01030140,E05012797
E01030141,E05012797
E01030142,E05012798
E01030143,E05012798
E01030144,E05012798
E01030145,E05012799
E01030146,E05012799
E01030147,E05012803
E01030148,E05012803
E01030149,E05012803
E01030150,E05012804
E01030151,E05012805
E01030152,E05015548
E01030153,E05015548
E01030154,E05012742
E01030155,E05015553
E01030158,E05012741
E01030159,E05012759
E01030160,E05012741
E01030161,E05012759
E01030162,E05012741
E01030163,E05012741
E01030164,E05012759
E01030165,E05012741
E01030166,E05012741
E01030167,E05012741
E01030168,E05012759
E01030169,E05012759
E01030170,E05012759
E01030171,E05012759
E01030172,E05012742
E01030173,E05012742
E01030174,E05012742
E01030175,E05012737
E01030176,E05012742
E01030179,E05012747
E01030180,E05012747
E01030181,E05012747
E01030183,E05012747
E01030184,E05012747
E01030185,E05015553
E01030186,E05015548
E01030187,E05015548
E01030188,E05015548
E01030189,E05015548
E01030190,E05015549
E01030191,E05015549
E01030192,E05015549
E01030193,E05012760
E01030194,E05015550
E01030195,E05015550
E01030196,E05015549
E01030197,E05015551
E01030198,E05015551
E01030199,E05012755
E01030200,E05012737
E01030201,E05012746
E01030203,E05015553
E01030204,E05012756
E01030205,E05012756
E01030206,E05012756
E01030207,E05012737
E01030208,E05012746
E01030209,E05015552
E01030210,E05015552
E01030211,E05015553
E01030212,E05015548
E01030214,E05015551
E01030215,E05015551
E01030216,E05015551
E01030217,E05015551
E01030218,E05015551
E01030219,E05012762
E01030220,E05012760
E01030221,E05012737
E01030222,E05012762
E01030223,E05012735
E01030224,E05012735
E01030225,E05012735
E01030226,E05012735
E01030227,E05012735
E01030228,E05012735
E01030229,E05012744
E01030230,E05012736
E01030231,E05012736
E01030232,E05012736
E01030233,E05012738
E01030234,E05012738
E01030235,E05012738
E01030236,E05012739
E01030237,E05012739
E01030238,E05012739
E01030239,E05012739
E01030240,E05012743
E01030241,E05012750
E01030242,E05012743
E01030243,E05012744
E01030244,E05012744
E01030245,E05012744
E01030246,E05012745
E01030247,E05012745
E01030248,E05012745
E01030249,E05012745
E01030250,E05012745
E01030251,E05012748
E01030252,E05012739
E01030253,E05012748
E01030254,E05012749
E01030255,E05012749
E01030256,E05012749
E01030257,E05012749
E01030258,E05012749
E01030259,E05012750
E01030260,E05012750
E01030261,E05012745
E01030262,E05012745
E01030263,E05012745
E01030264,E05012745
E01030265,E05012745
E01030266,E05012754
E01030267,E05012754
E01030268,E05012754
E01030269,E05012754
E01030270,E05012754
E01030271,E05012754
E01030272,E05012749
E01030273,E05012749
E01030274,E05012749
E01030275,E05012749
E01030276,E05012749
E01030277,E05012743
E01030278,E05012743
E01030279,E05012743
E01030280,E05012754
E01030281,E05012743
E01030283,E05012758
E01030285,E05012736
E01030286,E05012736
E01030287,E05012738
E01030288,E05012738
E01030289,E05012754
E01030290,E05012754
E01030291,E05012738
E01030292,E05012735
E01030293,E05012735
E01030294,E05012735
E01030295,E05012762
E01030296,E05011074
E01030297,E05011074
E01030298,E05011074
E01030299,E05011074
E01030300,E05011075
E01030301,E05011075
E01030302,E05011075
E01030303,E05011075
E01030304,E05011075
E01030305,E05011083
E01030306,E05011075
E01030307,E05011076
E01030308,E05011076
E01030309,E05011076
E01030310,E05011076
E01030311,E05011076
E01030312,E05011077
E01030313,E05011077
E01030314,E05011077
E01030315,E05011077
E01030316,E05011082
E01030317,E05011077
E01030318,E05011089
E01030319,E05011078
E01030320,E05011079
E01030321,E05011078
E01030322,E05011079
E01030323,E05011079
E01030324,E05011079
E01030325,E05011079
E01030326,E05011080
E01030327,E05011080
E01030328,E05011084
E01030329,E05011080
E01030330,E05011081
E01030331,E05011081
E01030332,E05011080
E01030333,E05011080
E01030334,E05011081
E01030335,E05011081
E01030336,E05011081
E01030337,E05011081
E01030338,E05011082
E01030339,E05011082
E01030340,E05011082
E01030341,E05011082
E01030342,E05011083
E01030343,E05011083
E01030344,E05011083
E01030345,E05011083
E01030346,E05011089
E01030347,E05011089
E01030348,E05011089
E01030349,E05011089
E01030350,E05011084
E01030351,E05011084
E01030352,E05011084
E01030353,E05011084
E01030354,E05011086
E01030355,E05011087
E01030356,E05011086
E01030357,E05011085
E01030358,E05011085
E01030360,E05011085
E01030361,E05011086
E01030362,E05011087
E01030363,E05011086
E01030364,E05011086
E01030365,E05011087
E01030366,E05011087
E01030367,E05011087
E01030368,E05011086
E01030369,E05011078
E01030370,E05011078
E01030371,E05011088
E01030372,E05011088
E01030373,E05011088
E01030374,E05011088
E01030375,E05011089
E01030376,E05011088
E01030377,E05015093
E01030378,E05015093
E01030379,E05015094
E01030380,E05015094
E01030381,E05015094
E01030382,E05015094
E01030384,E05015099
E01030385,E05015095
E01030386,E05015096
E01030387,E05015096
E01030388,E05015096
E01030389,E05015096
E01030390,E05015098
E01030391,E05015098
E01030392,E05015098
E01030393,E05015096
E01030394,E05015097
E01030395,E05015097
E01030396,E05015100
E01030398,E05015100
E01030399,E05015101
E01030400,E05015101
E01030401,E05015099
E01030402,E05015099
E01030403,E05015102
E01030404,E05015102
E01030405,E05015102
E01030406,E05015103
E01030407,E05015103
E01030408,E05015103
E01030409,E05015104
E01030410,E05015104
E01030412,E05015094
E01030413,E05015105
E01030414,E05015105
E01030415,E05015105
E01030416,E05015105
E01030417,E05015106
E01030418,E05015106
E01030419,E05015106
E01030420,E05015106
E01030421,E05014944
E01030422,E05014944
E01030423,E05014955
E01030424,E05014946
E01030425,E05014944
E01030426,E05014945
E01030427,E05014945
E01030428,E05014945
E01030429,E05014945
E01030430,E05014946
E01030431,E05014946
E01030432,E05014946
E01030433,E05014946
E01030434,E05014948
E01030435,E05014948
E01030436,E05014948
E01030437,E05014949
E01030438,E05014959
E01030439,E05014948
E01030440,E05014950
E01030441,E05014950
E01030442,E05014950
E01030443,E05014950
E01030444,E05014950
E01030445,E05014950
E01030446,E05014951
E01030447,E05014951
E01030448,E05014958
E01030449,E05014958
E01030450,E05014959
E01030451,E05014959
